127.0.0.1 - - [03/Mar/2016:08:45:57 -0500] "GET / HTTP/1.1" 404 1004
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:05 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:05 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:05 -0500] "GET /MANAGER_FITNESS/js/jquery-1.6.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:05 -0500] "GET /MANAGER_FITNESS/js/tabs.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:05 -0500] "GET /MANAGER_FITNESS/images/page1-img2.jpg HTTP/1.1" 404 1078
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:05 -0500] "GET /MANAGER_FITNESS/images/page1-img1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:05 -0500] "GET /MANAGER_FITNESS/images/page1-img3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:05 -0500] "GET /MANAGER_FITNESS/images/page1-img4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:05 -0500] "GET /MANAGER_FITNESS/images/page1-img5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:05 -0500] "GET /MANAGER_FITNESS/images/page1-img6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:05 -0500] "GET /MANAGER_FITNESS/images/page1-img7.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:05 -0500] "GET /MANAGER_FITNESS/images/tabs-content-tail.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:05 -0500] "GET /MANAGER_FITNESS/images/tabs-bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:05 -0500] "GET /MANAGER_FITNESS/images/bg-tail.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:08 -0500] "GET /MANAGER_FITNESS/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:08 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:08 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:08 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:08 -0500] "GET /MANAGER_FITNESS/js/jquery-1.6.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:08 -0500] "GET /MANAGER_FITNESS/js/tabs.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:08 -0500] "GET /MANAGER_FITNESS/images/page1-img1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:08 -0500] "GET /MANAGER_FITNESS/images/page1-img2.jpg HTTP/1.1" 404 1078
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:08 -0500] "GET /MANAGER_FITNESS/images/page1-img3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:08 -0500] "GET /MANAGER_FITNESS/images/page1-img4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:08 -0500] "GET /MANAGER_FITNESS/images/page1-img5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:08 -0500] "GET /MANAGER_FITNESS/images/page1-img6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:08 -0500] "GET /MANAGER_FITNESS/images/page1-img7.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:08 -0500] "GET /MANAGER_FITNESS/images/bg-tail.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:08 -0500] "GET /MANAGER_FITNESS/images/tabs-bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:08 -0500] "GET /MANAGER_FITNESS/images/tabs-content-tail.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:08 -0500] "GET /MANAGER_FITNESS/images/search-bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:08 -0500] "GET /MANAGER_FITNESS/images/footer-tail.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:08 -0500] "GET /MANAGER_FITNESS/images/marker-1.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:08 -0500] "GET /MANAGER_FITNESS/images/tabs-a.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:08 -0500] "GET /MANAGER_FITNESS/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:08 -0500] "GET /MANAGER_FITNESS/images/search-icon.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:08 -0500] "GET /MANAGER_FITNESS/images/button-tail.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:08 -0500] "GET /MANAGER_FITNESS/images/button-marker.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:08 -0500] "GET /MANAGER_FITNESS/images/button-shadow.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:08 -0500] "GET /MANAGER_FITNESS/images/menu-row-tail.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:37:40 -0500] "GET /MANAGER_FITNESS/images/page1-img2.jpg HTTP/1.1" 404 1078
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:38:56 -0500] "GET /MANAGER_FITNESS/index.html HTTP/1.1" 200 9189
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:38:56 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:38:56 -0500] "GET /MANAGER_FITNESS/images/page1-img4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:38:56 -0500] "GET /MANAGER_FITNESS/images/page1-img2.jpg HTTP/1.1" 404 1078
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:40:03 -0500] "GET /MANAGER_FITNESS/images/page1-img2.jpg HTTP/1.1" 404 1078
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:40:03 -0500] "GET /MANAGER_FITNESS/nutrition.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:40:03 -0500] "GET /MANAGER_FITNESS/images/page2-img1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:40:03 -0500] "GET /MANAGER_FITNESS/images/row-bot-tail.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:40:16 -0500] "GET /MANAGER_FITNESS/index.html HTTP/1.1" 200 9106
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:40:16 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:40:16 -0500] "GET /MANAGER_FITNESS/images/page1-img1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:40:16 -0500] "GET /MANAGER_FITNESS/images/page1-img2.jpg HTTP/1.1" 404 1078
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:40:16 -0500] "GET /MANAGER_FITNESS/images/page1-img2.jpg HTTP/1.1" 404 1078
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:40:27 -0500] "GET /MANAGER_FITNESS/index.html HTTP/1.1" 200 9106
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:40:27 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:40:27 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:40:27 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:40:27 -0500] "GET /MANAGER_FITNESS/js/jquery-1.6.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:40:27 -0500] "GET /MANAGER_FITNESS/js/tabs.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:40:27 -0500] "GET /MANAGER_FITNESS/images/page1-img1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:40:27 -0500] "GET /MANAGER_FITNESS/images/page1-img2.jpg HTTP/1.1" 404 1078
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:40:27 -0500] "GET /MANAGER_FITNESS/images/page1-img3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:40:27 -0500] "GET /MANAGER_FITNESS/images/page1-img4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:40:27 -0500] "GET /MANAGER_FITNESS/images/page1-img5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:40:27 -0500] "GET /MANAGER_FITNESS/images/page1-img6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:40:27 -0500] "GET /MANAGER_FITNESS/images/page1-img7.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:41:45 -0500] "GET /MANAGER_FITNESS/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:41:45 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:41:45 -0500] "GET /MANAGER_FITNESS/images/page1-img2.jpg HTTP/1.1" 404 1078
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:41:45 -0500] "GET /MANAGER_FITNESS/images/page1-img4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:42:45 -0500] "GET /MANAGER_FITNESS/index.html HTTP/1.1" 200 9115
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:42:45 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:42:45 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:42:45 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:42:45 -0500] "GET /MANAGER_FITNESS/js/jquery-1.6.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:42:45 -0500] "GET /MANAGER_FITNESS/js/tabs.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:42:45 -0500] "GET /MANAGER_FITNESS/images/page1-img1.jpg HTTP/1.1" 200 88582
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:42:45 -0500] "GET /MANAGER_FITNESS/images/page1-img2.jpg HTTP/1.1" 404 1078
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:42:45 -0500] "GET /MANAGER_FITNESS/images/page1-img3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:42:45 -0500] "GET /MANAGER_FITNESS/images/page1-img4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:42:45 -0500] "GET /MANAGER_FITNESS/images/page1-img5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:42:45 -0500] "GET /MANAGER_FITNESS/images/page1-img6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:42:45 -0500] "GET /MANAGER_FITNESS/images/page1-img7.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:44:41 -0500] "GET /MANAGER_FITNESS/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:44:41 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:44:41 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:44:41 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:44:41 -0500] "GET /MANAGER_FITNESS/js/jquery-1.6.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:44:41 -0500] "GET /MANAGER_FITNESS/js/tabs.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:44:41 -0500] "GET /MANAGER_FITNESS/images/page1-img4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:44:41 -0500] "GET /MANAGER_FITNESS/images/page1-img6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:44:41 -0500] "GET /MANAGER_FITNESS/images/page1-img2.jpg HTTP/1.1" 200 6828
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:44:41 -0500] "GET /MANAGER_FITNESS/images/page1-img5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:44:41 -0500] "GET /MANAGER_FITNESS/images/page1-img1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:44:41 -0500] "GET /MANAGER_FITNESS/images/page1-img7.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:44:41 -0500] "GET /MANAGER_FITNESS/images/page1-img3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:45:26 -0500] "GET /MANAGER_FITNESS/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:45:26 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:45:26 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:45:26 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:45:26 -0500] "GET /MANAGER_FITNESS/js/jquery-1.6.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:45:26 -0500] "GET /MANAGER_FITNESS/js/tabs.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:45:26 -0500] "GET /MANAGER_FITNESS/images/page1-img1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:45:26 -0500] "GET /MANAGER_FITNESS/images/page1-img2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:45:26 -0500] "GET /MANAGER_FITNESS/images/page1-img3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:45:26 -0500] "GET /MANAGER_FITNESS/images/page1-img4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:45:26 -0500] "GET /MANAGER_FITNESS/images/page1-img5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:45:26 -0500] "GET /MANAGER_FITNESS/images/page1-img6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:45:26 -0500] "GET /MANAGER_FITNESS/images/page1-img7.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:45:38 -0500] "GET /MANAGER_FITNESS/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:45:38 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:45:38 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:45:38 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:45:38 -0500] "GET /MANAGER_FITNESS/js/jquery-1.6.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:45:38 -0500] "GET /MANAGER_FITNESS/js/tabs.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:45:38 -0500] "GET /MANAGER_FITNESS/images/page1-img1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:45:38 -0500] "GET /MANAGER_FITNESS/images/page1-img3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:45:38 -0500] "GET /MANAGER_FITNESS/images/page1-img2.jpg HTTP/1.1" 200 38597
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:45:38 -0500] "GET /MANAGER_FITNESS/images/page1-img4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:45:38 -0500] "GET /MANAGER_FITNESS/images/page1-img5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:45:38 -0500] "GET /MANAGER_FITNESS/images/page1-img7.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:45:38 -0500] "GET /MANAGER_FITNESS/images/page1-img6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:46:41 -0500] "GET /MANAGER_FITNESS/index.html HTTP/1.1" 200 9074
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:46:41 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:46:41 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:46:41 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:46:41 -0500] "GET /MANAGER_FITNESS/js/jquery-1.6.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:46:41 -0500] "GET /MANAGER_FITNESS/js/tabs.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:46:41 -0500] "GET /MANAGER_FITNESS/images/page1-img1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:46:41 -0500] "GET /MANAGER_FITNESS/images/page1-img2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:46:41 -0500] "GET /MANAGER_FITNESS/images/page1-img3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:46:41 -0500] "GET /MANAGER_FITNESS/images/page1-img4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:46:41 -0500] "GET /MANAGER_FITNESS/images/page1-img5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:46:41 -0500] "GET /MANAGER_FITNESS/images/page1-img6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:46:41 -0500] "GET /MANAGER_FITNESS/images/page1-img7.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:48:30 -0500] "GET /MANAGER_FITNESS/index.html HTTP/1.1" 200 9057
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:48:30 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:48:30 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:48:30 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:48:30 -0500] "GET /MANAGER_FITNESS/js/jquery-1.6.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:48:30 -0500] "GET /MANAGER_FITNESS/js/tabs.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:48:30 -0500] "GET /MANAGER_FITNESS/images/page1-img1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:48:30 -0500] "GET /MANAGER_FITNESS/images/page1-img2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:48:30 -0500] "GET /MANAGER_FITNESS/images/page1-img3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:48:30 -0500] "GET /MANAGER_FITNESS/images/page1-img4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:48:30 -0500] "GET /MANAGER_FITNESS/images/page1-img5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:48:30 -0500] "GET /MANAGER_FITNESS/images/page1-img6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:48:30 -0500] "GET /MANAGER_FITNESS/images/page1-img7.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:50:47 -0500] "GET /MANAGER_FITNESS/index.html HTTP/1.1" 200 9045
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:50:47 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:50:47 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:50:47 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:50:47 -0500] "GET /MANAGER_FITNESS/js/tabs.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:50:47 -0500] "GET /MANAGER_FITNESS/js/jquery-1.6.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:50:47 -0500] "GET /MANAGER_FITNESS/images/page1-img1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:50:47 -0500] "GET /MANAGER_FITNESS/images/page1-img2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:50:47 -0500] "GET /MANAGER_FITNESS/images/page1-img3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:50:47 -0500] "GET /MANAGER_FITNESS/images/page1-img4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:50:47 -0500] "GET /MANAGER_FITNESS/images/page1-img6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:50:47 -0500] "GET /MANAGER_FITNESS/images/page1-img5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:50:47 -0500] "GET /MANAGER_FITNESS/images/page1-img7.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:52:21 -0500] "GET /MANAGER_FITNESS/index.html HTTP/1.1" 200 8960
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:52:21 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:52:21 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:52:21 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:52:21 -0500] "GET /MANAGER_FITNESS/js/jquery-1.6.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:52:21 -0500] "GET /MANAGER_FITNESS/js/tabs.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:52:21 -0500] "GET /MANAGER_FITNESS/images/page1-img1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:52:21 -0500] "GET /MANAGER_FITNESS/images/page1-img2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:52:21 -0500] "GET /MANAGER_FITNESS/images/page1-img3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:52:21 -0500] "GET /MANAGER_FITNESS/images/page1-img4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:52:21 -0500] "GET /MANAGER_FITNESS/images/page1-img5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:52:21 -0500] "GET /MANAGER_FITNESS/images/page1-img6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:52:21 -0500] "GET /MANAGER_FITNESS/images/page1-img7.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:52:52 -0500] "GET /MANAGER_FITNESS/index.html HTTP/1.1" 200 8958
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:52:52 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:52:52 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:52:52 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:11:52:52 -0500] "GET /MANAGER_FITNESS/js/tabs.js HTTP/1.1" 304 -
